-6.6511	0.1245
-6.6387	0.11277
-6.6263	0.09848
-6.6139	0.09218
-6.6015	0.09842
-6.5892	0.09861
-6.5768	0.11262
-6.5644	0.09834
-6.552	0.09328
-6.5396	0.09468
-6.5272	0.09081
-6.5149	0.09394
-6.5025	0.1101
-6.4901	0.11863
-6.4777	0.09815
-6.4653	0.09647
-6.4529	0.10854
-6.4406	0.13155
-6.4282	0.09804
-6.4158	0.11964
-6.4034	0.11781
-6.391	0.09468
-6.3786	0.10546
-6.3663	0.10855
-6.3539	0.10493
-6.3415	0.11621
-6.3291	0.11578
-6.3167	0.10411
-6.3043	0.12166
-6.292	0.1512
-6.2796	0.13899
-6.2672	0.13992
-6.2548	0.12849
-6.2424	0.10844
-6.23	0.11695
-6.2176	0.11882
-6.2053	0.12937
-6.1929	0.11548
-6.1805	0.1322
-6.1681	0.11805
-6.1557	0.1226
-6.1433	0.17182
-6.131	0.12394
-6.1186	0.12365
-6.1062	0.12725
-6.0938	0.13359
-6.0814	0.14136
-6.069	0.12716
-6.0567	0.14267
-6.0443	0.13741
-6.0319	0.14237
-6.0195	0.13305
-6.0071	0.13635
-5.9947	0.12995
-5.9824	0.13613
-5.97	0.1515
-5.9576	0.16797
-5.9452	0.14949
-5.9328	0.1452
-5.9204	0.14479
-5.908	0.15652
-5.8957	0.14878
-5.8833	0.16735
-5.8709	0.14809
-5.8585	0.15663
-5.8461	0.15952
-5.8337	0.14927
-5.8214	0.14458
-5.809	0.16633
-5.7966	0.14357
-5.7842	0.16078
-5.7718	0.16171
-5.7594	0.16721
-5.7471	0.16743
-5.7347	0.18133
-5.7223	0.17984
-5.7099	0.17389
-5.6975	0.17418
-5.6851	0.18648
-5.6728	0.18616
-5.6604	0.16817
-5.648	0.15826
-5.6356	0.14675
-5.6232	0.1704
-5.6108	0.17163
-5.5985	0.17899
-5.5861	0.20051
-5.5737	0.16798
-5.5613	0.17992
-5.5489	0.19483
-5.5365	0.18422
-5.5241	0.17983
-5.5118	0.18991
-5.4994	0.17978
-5.487	0.18189
-5.4746	0.17073
-5.4622	0.18332
-5.4498	0.19067
-5.4375	0.18489
-5.4251	0.18561
-5.4127	0.18246
-5.4003	0.19154
-5.3879	0.23678
-5.3755	0.1905
-5.3632	0.19072
-5.3508	0.18545
-5.3384	0.18542
-5.326	0.22878
-5.3136	0.2008
-5.3012	0.2411
-5.2889	0.22568
-5.2765	0.1888
-5.2641	0.19885
-5.2517	0.20022
-5.2393	0.21469
-5.2269	0.19587
-5.2146	0.20281
-5.2022	0.25989
-5.1898	0.23477
-5.1774	0.21729
-5.165	0.22758
-5.1526	0.2472
-5.1402	0.20892
-5.1279	0.22059
-5.1155	0.24418
-5.1031	0.19688
-5.0907	0.19704
-5.0783	0.22631
-5.0659	0.21012
-5.0536	0.21518
-5.0412	0.22009
-5.0288	0.24076
-5.0164	0.22913
-5.004	0.19548
-4.9916	0.20694
-4.9793	0.22054
-4.9669	0.25176
-4.9545	0.24896
-4.9421	0.23717
-4.9297	0.22466
-4.9173	0.23187
-4.905	0.25434
-4.8926	0.22817
-4.8802	0.22032
-4.8678	0.22456
-4.8554	0.21563
-4.843	0.23821
-4.8307	0.2235
-4.8183	0.25186
-4.8059	0.24954
-4.7935	0.24754
-4.7811	0.24202
-4.7687	0.24718
-4.7563	0.22692
-4.744	0.23087
-4.7316	0.27112
-4.7192	0.25482
-4.7068	0.25044
-4.6944	0.23945
-4.682	0.24454
-4.6697	0.24456
-4.6573	0.24846
-4.6449	0.23178
-4.6325	0.27102
-4.6201	0.2856
-4.6077	0.26591
-4.5954	0.27386
-4.583	0.22976
-4.5706	0.23511
-4.5582	0.25437
-4.5458	0.26611
-4.5334	0.28876
-4.5211	0.28393
-4.5087	0.24934
-4.4963	0.28523
-4.4839	0.30743
-4.4715	0.27755
-4.4591	0.2644
-4.4467	0.2929
-4.4344	0.25926
-4.422	0.30363
-4.4096	0.25103
-4.3972	0.24629
-4.3848	0.27679
-4.3724	0.26661
-4.3601	0.29266
-4.3477	0.25811
-4.3353	0.25773
-4.3229	0.30424
-4.3105	0.2909
-4.2981	0.28301
-4.2858	0.30539
-4.2734	0.26832
-4.261	0.25369
-4.2486	0.25832
-4.2362	0.25146
-4.2238	0.31464
-4.2115	0.29422
-4.1991	0.28467
-4.1867	0.26354
-4.1743	0.27211
-4.1619	0.2729
-4.1495	0.32748
-4.1372	0.26168
-4.1248	0.27253
-4.1124	0.2644
-4.1	0.27247
-4.0876	0.27805
-4.0752	0.28637
-4.0628	0.30345
-4.0505	0.30529
-4.0381	0.30325
-4.0257	0.27231
-4.0133	0.27939
-4.0009	0.27924
-3.9885	0.2842
-3.9762	0.31636
-3.9638	0.31942
-3.9514	0.30055
-3.939	0.3009
-3.9266	0.28952
-3.9142	0.27832
-3.9019	0.29003
-3.8895	0.29584
-3.8771	0.33713
-3.8647	0.30053
-3.8523	0.30233
-3.8399	0.31078
-3.8276	0.32065
-3.8152	0.3266
-3.8028	0.28671
-3.7904	0.29573
-3.778	0.30169
-3.7656	0.33355
-3.7533	0.33032
-3.7409	0.30722
-3.7285	0.32122
-3.7161	0.3057
-3.7037	0.32126
-3.6913	0.29969
-3.6789	0.33961
-3.6666	0.33341
-3.6542	0.3074
-3.6418	0.321
-3.6294	0.36451
-3.617	0.34989
-3.6046	0.35527
-3.5923	0.33479
-3.5799	0.35234
-3.5675	0.3684
-3.5551	0.32243
-3.5427	0.34561
-3.5303	0.33846
-3.518	0.35828
-3.5056	0.37687
-3.4932	0.33764
-3.4808	0.36807
-3.4684	0.37547
-3.456	0.36993
-3.4437	0.36905
-3.4313	0.38443
-3.4189	0.36194
-3.4065	0.40475
-3.3941	0.4086
-3.3817	0.37216
-3.3694	0.35603
-3.357	0.3307
-3.3446	0.35285
-3.3322	0.39364
-3.3198	0.34161
-3.3074	0.31861
-3.295	0.34835
-3.2827	0.33017
-3.2703	0.32929
-3.2579	0.34074
-3.2455	0.33643
-3.2331	0.34703
-3.2207	0.38627
-3.2084	0.4174
-3.196	0.41673
-3.1836	0.35426
-3.1712	0.37302
-3.1588	0.39927
-3.1464	0.42738
-3.1341	0.44328
-3.1217	0.40327
-3.1093	0.36442
-3.0969	0.41392
-3.0845	0.41725
-3.0721	0.42299
-3.0598	0.44382
-3.0474	0.43617
-3.035	0.40653
-3.0226	0.4561
-3.0102	0.45275
-2.9978	0.39597
-2.9854	0.42686
-2.9731	0.44031
-2.9607	0.42301
-2.9483	0.45512
-2.9359	0.43493
-2.9235	0.44432
-2.9111	0.503
-2.8988	0.47934
-2.8864	0.42814
-2.874	0.4443
-2.8616	0.48918
-2.8492	0.50773
-2.8368	0.48628
-2.8245	0.44924
-2.8121	0.48137
-2.7997	0.42519
-2.7873	0.49194
-2.7749	0.42587
-2.7625	0.41256
-2.7502	0.49499
-2.7378	0.50484
-2.7254	0.46427
-2.713	0.40808
-2.7006	0.47292
-2.6882	0.51367
-2.6759	0.4594
-2.6635	0.48709
-2.6511	0.52569
-2.6387	0.53245
-2.6263	0.51842
-2.6139	0.53172
-2.6015	0.50169
-2.5892	0.47822
-2.5768	0.47016
-2.5644	0.49112
-2.552	0.51147
-2.5396	0.4873
-2.5272	0.49807
-2.5149	0.53279
-2.5025	0.52043
-2.4901	0.46824
-2.4777	0.51141
-2.4653	0.51582
-2.4529	0.47835
-2.4406	0.48432
-2.4282	0.49409
-2.4158	0.50657
-2.4034	0.52931
-2.391	0.51955
-2.3786	0.47687
-2.3663	0.44499
-2.3539	0.52004
-2.3415	0.5021
-2.3291	0.52453
-2.3167	0.52427
-2.3043	0.51394
-2.292	0.53431
-2.2796	0.51032
-2.2672	0.50621
-2.2548	0.50203
-2.2424	0.49127
-2.23	0.55346
-2.2176	0.53653
-2.2053	0.48873
-2.1929	0.52614
-2.1805	0.5436
-2.1681	0.47974
-2.1557	0.52724
-2.1433	0.54522
-2.131	0.55516
-2.1186	0.5431
-2.1062	0.5492
-2.0938	0.54892
-2.0814	0.54899
-2.069	0.53296
-2.0567	0.55019
-2.0443	0.55696
-2.0319	0.53268
-2.0195	0.53532
-2.0071	0.51103
-1.9947	0.44213
-1.9824	0.52874
-1.97	0.53093
-1.9576	0.54113
-1.9452	0.528
-1.9328	0.53179
-1.9204	0.50654
-1.908	0.54064
-1.8957	0.52076
-1.8833	0.54294
-1.8709	0.56546
-1.8585	0.55014
-1.8461	0.55918
-1.8337	0.53418
-1.8214	0.56076
-1.809	0.57887
-1.7966	0.57572
-1.7842	0.56884
-1.7718	0.58074
-1.7594	0.56826
-1.7471	0.58561
-1.7347	0.58715
-1.7223	0.60623
-1.7099	0.60034
-1.6975	0.56835
-1.6851	0.60007
-1.6728	0.59037
-1.6604	0.58995
-1.648	0.58727
-1.6356	0.56305
-1.6232	0.57596
-1.6108	0.5647
-1.5985	0.59118
-1.5861	0.60214
-1.5737	0.61409
-1.5613	0.6105
-1.5489	0.63559
-1.5365	0.61472
-1.5241	0.58498
-1.5118	0.62517
-1.4994	0.61998
-1.487	0.60262
-1.4746	0.61335
-1.4622	0.65904
-1.4498	0.64122
-1.4375	0.62514
-1.4251	0.66539
-1.4127	0.64878
-1.4003	0.62668
-1.3879	0.64136
-1.3755	0.62787
-1.3632	0.64679
-1.3508	0.64502
-1.3384	0.64949
-1.326	0.63575
-1.3136	0.63334
-1.3012	0.64742
-1.2889	0.62508
-1.2765	0.65009
-1.2641	0.65658
-1.2517	0.65382
-1.2393	0.65603
-1.2269	0.65302
-1.2146	0.66745
-1.2022	0.66719
-1.1898	0.66979
-1.1774	0.65466
-1.165	0.67498
-1.1526	0.66704
-1.1402	0.66701
-1.1279	0.69611
-1.1155	0.68448
-1.1031	0.6789
-1.0907	0.67697
-1.0783	0.68416
-1.0659	0.69036
-1.0536	0.68783
-1.0412	0.7101
-1.0288	0.70651
-1.0164	0.71463
-1.004	0.69973
-0.9916	0.69934
-0.9793	0.69893
-0.9669	0.71654
-0.9545	0.70144
-0.9421	0.7029
-0.9297	0.69705
-0.9173	0.72039
-0.905	0.7382
-0.8926	0.72633
-0.8802	0.73827
-0.8678	0.72693
-0.8554	0.72715
-0.843	0.75614
-0.8306	0.74096
-0.8183	0.73545
-0.8059	0.73087
-0.7935	0.76908
-0.7811	0.7596
-0.7687	0.76927
-0.7563	0.76195
-0.744	0.7679
-0.7316	0.76956
-0.7192	0.76966
-0.7068	0.79582
-0.6944	0.7779
-0.682	0.79714
-0.6697	0.78433
-0.6573	0.79166
-0.6449	0.7882
-0.6325	0.79696
-0.6201	0.81272
-0.6077	0.79155
-0.5954	0.83049
-0.583	0.81052
-0.5706	0.8253
-0.5582	0.82821
-0.5458	0.82842
-0.5334	0.83231
-0.5211	0.84902
-0.5087	0.85303
-0.4963	0.84713
-0.4839	0.85114
-0.4715	0.8554
-0.4591	0.86148
-0.4467	0.86757
-0.4344	0.87231
-0.422	0.87737
-0.4096	0.87384
-0.3972	0.87895
-0.3848	0.88001
-0.3724	0.89279
-0.3601	0.90297
-0.3477	0.87525
-0.3353	0.90469
-0.3229	0.91087
-0.3105	0.91081
-0.2981	0.92856
-0.2858	0.92853
-0.2734	0.92877
-0.261	0.93486
-0.2486	0.92896
-0.2362	0.93505
-0.2238	0.94112
-0.2115	0.95829
-0.1991	0.95826
-0.1867	0.95225
-0.1743	0.9642
-0.1619	0.9706
-0.1495	0.97309
-0.1372	0.95976
-0.1248	0.96585
-0.1124	0.96406
-0.1	0.97798
-0.0876	0.98795
-0.0752	0.98194
-0.0628	0.97592
-0.0505	0.97939
-0.0381	0.98186
-0.0257	0.99104
-0.0133	1
-9E-4	0.99374
0.0115	0.99085
0.0238	0.97897
0.0362	0.97833
0.0486	0.97917
0.061	0.97204
0.0734	0.9704
0.0858	0.99528
0.0981	0.98152
0.1105	0.97741
0.1229	0.97199
0.1353	0.97548
0.1477	0.96651
0.1601	0.96024
0.1724	0.96469
0.1848	0.96453
0.1972	0.95242
0.2096	0.94718
0.222	0.94245
0.2344	0.93934
0.2467	0.95025
0.2591	0.94488
0.2715	0.93899
0.2839	0.93279
0.2963	0.92724
0.3087	0.92112
0.3211	0.92098
0.3334	0.90919
0.3458	0.91562
0.3582	0.90974
0.3706	0.89258
0.383	0.87999
0.3954	0.88296
0.4077	0.88508
0.4201	0.8743
0.4325	0.8817
0.4449	0.86106
0.4573	0.87018
0.4697	0.85073
0.482	0.85265
0.4944	0.85288
0.5068	0.84711
0.5192	0.84452
0.5316	0.85023
0.544	0.84044
0.5563	0.83943
0.5687	0.83145
0.5811	0.82202
0.5935	0.82481
0.6059	0.81573
0.6183	0.82157
0.6306	0.79685
0.643	0.80075
0.6554	0.79231
0.6678	0.79102
0.6802	0.7887
0.6926	0.78475
0.705	0.78441
0.7173	0.80059
0.7297	0.78014
0.7421	0.77345
0.7545	0.76913
0.7669	0.75391
0.7793	0.75734
0.7916	0.7645
0.804	0.77047
0.8164	0.75764
0.8288	0.73309
0.8412	0.74528
0.8536	0.75195
0.8659	0.71809
0.8783	0.72303
0.8907	0.73419
0.9031	0.7283
0.9155	0.72199
0.9279	0.71631
0.9402	0.69997
0.9526	0.73967
0.965	0.7109
0.9774	0.71542
0.9898	0.71109
1.0022	0.69818
1.0146	0.70667
1.0269	0.68489
1.0393	0.70091
1.0517	0.71452
1.0641	0.69805
1.0765	0.70469
1.0889	0.68981
1.1012	0.67604
1.1136	0.66631
1.126	0.67542
1.1384	0.68595
1.1508	0.67236
1.1632	0.68466
1.1755	0.68859
1.1879	0.67405
1.2003	0.64981
1.2127	0.66751
1.2251	0.66177
1.2375	0.66696
1.2498	0.66172
1.2622	0.65335
1.2746	0.66692
1.287	0.66939
1.2994	0.66559
1.3118	0.66493
1.3241	0.65632
1.3365	0.64357
1.3489	0.65253
1.3613	0.64626
1.3737	0.62553
1.3861	0.64459
1.3985	0.64644
1.4108	0.65785
1.4232	0.6389
1.4356	0.62383
1.448	0.61339
1.4604	0.63016
1.4728	0.62505
1.4851	0.60176
1.4975	0.63716
1.5099	0.64308
1.5223	0.61898
1.5347	0.61319
1.5471	0.6127
1.5594	0.62632
1.5718	0.60406
1.5842	0.59683
1.5966	0.62406
1.609	0.61194
1.6214	0.61288
1.6337	0.60626
1.6461	0.5889
1.6585	0.59375
1.6709	0.6078
1.6833	0.58846
1.6957	0.58694
1.708	0.58942
1.7204	0.57595
1.7328	0.61276
1.7452	0.60921
1.7576	0.58535
1.77	0.57733
1.7824	0.58305
1.7947	0.60058
1.8071	0.60063
1.8195	0.59823
1.8319	0.59057
1.8443	0.56989
1.8567	0.55745
1.869	0.54291
1.8814	0.57435
1.8938	0.58248
1.9062	0.57432
1.9186	0.57883
1.931	0.52948
1.9433	0.55974
1.9557	0.5792
1.9681	0.56174
1.9805	0.53793
1.9929	0.54457
2.0053	0.54406
2.0176	0.54273
2.03	0.56215
2.0424	0.49665
2.0548	0.54021
2.0672	0.50617
2.0796	0.52857
2.092	0.55177
2.1043	0.57596
2.1167	0.57564
2.1291	0.52391
2.1415	0.51778
2.1539	0.53835
2.1663	0.52927
2.1786	0.55032
2.191	0.54636
2.2034	0.52506
2.2158	0.52189
2.2282	0.51929
2.2406	0.54122
2.2529	0.53961
2.2653	0.53144
2.2777	0.53552
2.2901	0.54759
2.3025	0.5138
2.3149	0.53581
2.3272	0.51365
2.3396	0.52766
2.352	0.53451
2.3644	0.50763
2.3768	0.52431
2.3892	0.50259
2.4015	0.54253
2.4139	0.5445
2.4263	0.50289
2.4387	0.47611
2.4511	0.49534
2.4635	0.50257
2.4759	0.5102
2.4882	0.42888
2.5006	0.47914
2.513	0.46964
2.5254	0.48956
2.5378	0.4638
2.5502	0.45525
2.5625	0.4825
2.5749	0.4889
2.5873	0.502
2.5997	0.49908
2.6121	0.49195
2.6245	0.4918
2.6368	0.44253
2.6492	0.46755
2.6616	0.48574
2.674	0.45053
2.6864	0.44852
2.6988	0.44899
2.7111	0.43786
2.7235	0.47339
2.7359	0.48075
2.7483	0.48733
2.7607	0.43626
2.7731	0.46377
2.7854	0.48645
2.7978	0.46272
2.8102	0.43565
2.8226	0.46088
2.835	0.43753
2.8474	0.48607
2.8598	0.43638
2.8721	0.48706
2.8845	0.46284
2.8969	0.46651
2.9093	0.4835
2.9217	0.45688
2.9341	0.48333
2.9464	0.44597
2.9588	0.47237
2.9712	0.46146
2.9836	0.43984
2.996	0.46613
3.0084	0.48346
3.0207	0.4547
3.0331	0.44157
3.0455	0.45608
3.0579	0.46253
3.0703	0.42877
3.0827	0.41485
3.095	0.45613
3.1074	0.45026
3.1198	0.46245
3.1322	0.44969
3.1446	0.4569
3.157	0.42055
3.1694	0.42823
3.1817	0.43975
3.1941	0.39924
3.2065	0.40181
3.2189	0.39517
3.2313	0.39394
3.2437	0.46246
3.256	0.44733
3.2684	0.40643
3.2808	0.38096
3.2932	0.38182
3.3056	0.35214
3.318	0.3777
3.3303	0.42491
3.3427	0.43005
3.3551	0.38768
3.3675	0.3476
3.3799	0.36367
3.3923	0.39264
3.4046	0.41151
3.417	0.37557
3.4294	0.34614
3.4418	0.32735
3.4542	0.38081
3.4666	0.40802
3.4789	0.36706
3.4913	0.329
3.5037	0.37567
3.5161	0.3651
3.5285	0.39188
3.5409	0.3442
3.5533	0.32392
3.5656	0.34464
3.578	0.35767
3.5904	0.33861
3.6028	0.3786
3.6152	0.36249
3.6276	0.35851
3.6399	0.37601
3.6523	0.33666
3.6647	0.36233
3.6771	0.30223
3.6895	0.32707
3.7019	0.34295
3.7142	0.34634
3.7266	0.36969
3.739	0.35333
3.7514	0.33891
3.7638	0.29234
3.7762	0.3005
3.7885	0.33004
3.8009	0.32584
3.8133	0.29599
3.8257	0.30064
3.8381	0.33328
3.8505	0.38273
3.8628	0.37208
3.8752	0.38606
3.8876	0.36278
3.9	0.36244
3.9124	0.32727
3.9248	0.29793
3.9372	0.32767
3.9495	0.29311
3.9619	0.27196
3.9743	0.27854
3.9867	0.26831
3.9991	0.31843
4.0115	0.34841
4.0238	0.3079
4.0362	0.27505
4.0486	0.2724
4.061	0.26962
4.0734	0.27409
4.0858	0.27567
4.0981	0.2623
4.1105	0.2839
4.1229	0.29383
4.1353	0.30686
4.1477	0.27907
4.1601	0.27997
4.1724	0.28944
4.1848	0.29467
4.1972	0.27491
4.2096	0.30819
4.222	0.29227
4.2344	0.26886
4.2467	0.27233
4.2591	0.33064
4.2715	0.3015
4.2839	0.30774
4.2963	0.30958
4.3087	0.25766
4.3211	0.24962
4.3334	0.24513
4.3458	0.25378
4.3582	0.28789
4.3706	0.31231
4.383	0.28731
4.3954	0.23282
4.4077	0.24856
4.4201	0.26559
4.4325	0.31082
4.4449	0.2481
4.4573	0.24156
4.4697	0.28885
4.482	0.24233
4.4944	0.24152
4.5068	0.25392
4.5192	0.25298
4.5316	0.27567
4.544	0.24554
4.5563	0.26299
4.5687	0.24131
4.5811	0.25161
4.5935	0.26141
4.6059	0.24337
4.6183	0.23161
4.6306	0.28847
4.643	0.24569
4.6554	0.25567
4.6678	0.25123
4.6802	0.25865
4.6926	0.23893
4.705	0.24289
4.7173	0.22465
4.7297	0.27962
4.7421	0.28639
4.7545	0.27682
4.7669	0.24087
4.7793	0.24645
4.7916	0.28552
4.804	0.30632
4.8164	0.29113
4.8288	0.24222
4.8412	0.22275
4.8536	0.24776
4.8659	0.24029
4.8783	0.2476
4.8907	0.25511
4.9031	0.24434
4.9155	0.25019
4.9279	0.22942
4.9402	0.25563
4.9526	0.24014
4.965	0.22248
4.9774	0.2559
4.9898	0.26653
5.0022	0.22336
5.0146	0.21722
5.0269	0.23403
5.0393	0.22526
5.0517	0.24989
5.0641	0.25151
5.0765	0.20471
5.0889	0.22211
5.1012	0.252
5.1136	0.24011
5.126	0.22157
5.1384	0.22649
5.1508	0.2101
5.1632	0.21007
5.1755	0.21005
5.1879	0.20492
5.2003	0.20999
5.2127	0.21253
5.2251	0.20866
5.2375	0.21173
5.2498	0.1979
5.2622	0.21475
5.2746	0.19609
5.287	0.20603
5.2994	0.19979
5.3118	0.22557
5.3241	0.19774
5.3365	0.19286
5.3489	0.19071
5.3613	0.19093
5.3737	0.18565
5.3861	0.22441
5.3985	0.19159
5.4108	0.18557
5.4232	0.17681
5.4356	0.17691
5.448	0.20641
5.4604	0.20714
5.4728	0.1884
5.4851	0.1777
5.4975	0.18338
5.5099	0.23581
5.5223	0.22653
5.5347	0.18095
5.5471	0.18673
5.5594	0.20547
5.5718	0.17325
5.5842	0.16125
5.5966	0.17613
5.609	0.16208
5.6214	0.1716
5.6337	0.17181
5.6461	0.16059
5.6585	0.16108
5.6709	0.15506
5.6833	0.16103
5.6957	0.16127
5.708	0.18463
5.7204	0.15518
5.7328	0.15492
5.7452	0.16182
5.7576	0.14948
5.77	0.14502
5.7824	0.16164
5.7947	0.16485
5.8071	0.16075
5.8195	0.15232
5.8319	0.1454
5.8443	0.18041
5.8567	0.21794
5.869	0.1683
5.8814	0.13197
5.8938	0.13676
5.9062	0.14464
5.9186	0.14255
5.931	0.13054
5.9433	0.12832
5.9557	0.13733
5.9681	0.13316
5.9805	0.13888
5.9929	0.1216
6.0053	0.12425
6.0176	0.1292
6.03	0.1237
6.0424	0.11921
6.0548	0.11119
6.0672	0.13393
6.0796	0.11986
6.092	0.12832
6.1043	0.12013
6.1167	0.1236
6.1291	0.11722
6.1415	0.11655
6.1539	0.10921
6.1663	0.11206
6.1786	0.11802
6.191	0.12656
6.2034	0.12365
6.2158	0.12124
6.2282	0.11334
6.2406	0.11732
6.2529	0.1174
6.2653	0.11085
6.2777	0.12338
6.2901	0.09991
6.3025	0.09389
6.3149	0.09976
6.3272	0.1006
6.3396	0.09062
6.352	0.11326
6.3644	0.11031
6.3768	0.09728
6.3892	0.10232
6.4015	0.09667
6.4139	0.08642
6.4263	0.0948
6.4387	0.09311
6.4511	0.09337
6.4635	0.08582
6.4759	0.085
6.4882	0.08741
6.5006	0.09135
6.513	0.07967
6.5254	0.07908
6.5378	0.09449
6.5502	0.07781
6.5625	0.07456
6.5749	0.07801
6.5873	0.07522
6.5997	0.07817
6.6121	0.07802
6.6245	0.09309
6.6368	0.09045
6.6492	0.0691
6.6616	0.07269
6.674	0.08252
6.6864	0.07112
6.6988	0.07097
6.7111	0.06896
6.7235	0.06893
6.7359	0.06891
6.7483	0.07187
6.7607	0.06885
6.7731	0.06756
6.7854	0.07478
6.7978	0.05679
6.8102	0.05852
6.8226	0.07696
6.835	0.06206
6.8474	0.0577
6.8598	0.06226
6.8721	0.05715
6.8845	0.06245
6.8969	0.06855
6.9093	0.06852
6.9217	0.05675
6.9341	0.06212
6.9464	0.05646
6.9588	0.05583
6.9712	0.04808
6.9836	0.04267
6.996	0.05134
7.0084	0.06231
7.0207	0.0574
7.0331	0.05761
7.0455	0.05331
7.0579	0.04424
7.0703	0.04764
7.0827	0.04418
7.095	0.06614
7.1074	0.06418
7.1198	0.0627
7.1322	0.03343
7.1446	0.04897
7.157	0.05342
7.1694	0.04128
7.1817	0.03798
7.1941	0.04386
7.2065	0.04682
7.2189	0.04388
7.2313	0.04054
7.2437	0.04129
7.256	0.04749
7.2684	0.0304
7.2808	0.03992
7.2932	0.04168
7.3056	0.05375
7.318	0.05205
7.3303	0.04987
7.3427	0.04207
7.3551	0.03903
7.3675	0.02353
7.3799	0.0399
7.3923	0.02766
7.4046	0.05545
7.417	0.05024
7.4294	0.03675
7.4418	0.0331
7.4542	0.03694
7.4666	0.03735
7.4789	0.03172
7.4913	0.03723
7.5037	0.02524
7.5161	0.01928
7.5285	0.0429
7.5409	0.0248
7.5533	0.03606
7.5656	0.04042
7.578	0.02593
7.5904	0.02096
7.6028	0.03391
7.6152	0.03717
7.6276	0.04169
7.6399	0.0324
7.6523	0.01898
7.6647	0.03359
7.6771	0.03689
7.6895	0.02298
7.7019	0.04079
7.7142	0.0325
7.7266	0.006
7.739	0.01639
7.7514	0.02129
7.7638	0.02139
7.7762	0.02791
7.7885	0.03664
7.8009	0.02162
7.8133	0.02461
7.8257	0.02458
7.8381	0.02197
7.8505	0.00657
7.8628	0.01852
7.8752	0.01319
7.8876	0.01668
7.9	0.01245
7.9124	0.01798
7.9248	0.00986
7.9372	0.01995
7.9495	0.02431
7.9619	0.00169
7.9743	-0.00197
7.9867	0.00738
7.9991	0.01421
8.0115	2.29379E-4
8.0238	-0.00504
8.0362	7.91671E-4
8.0486	-0.00986
8.061	0.02819
8.0734	0.02256
8.0858	0.02339
8.0981	3.77347E-5
